Business: Haci'nin Yeri - Yigit Lokantasi | Author: Gulsum Akar | Rating: 5 | Category: taste | Comment: We went to Marmaris with my wife for a holiday. We chose this restaurant as a place for dinner based on the reviews and because we wanted juicy food. When we first went there was a serious queue. You proceed by taking the food you want in the form of an open buffet. Both vegetable dishes and meat dishes were plentiful. There was also dessert for those who wanted it. After you get what you want you pay at the cashier. They don't go through cards they work in cash. There was a lot of food variety. And the food prices were unbelievably cheap. We paid only 84 TL for all the meals here. It included buttermilk and bread. But unfortunately I can't say it's too clean as a place..,reasonable_comment
Business: Mado | Author: Cetin Atali | Rating: 1 | Category: outdoor_atmosphere | Comment: My guest and I went for dessert;  we waited 10 minutes to get a menu; we placed orders; and we waited another 20 minutes. Of course; one person couldn't make it to the dozens of tables upstairs to work.,reasonable_comment
Business: Mado | Author: Asuman Mutevellioglu | Rating: 5 | Category: taste | Comment: It may be the most friendly service I have ever encountered in my life.  All the employees were very sweet; caring people. the drinks and food were very tasty and fresh. I will definitely come again.,reasonable_comment
Business: Mado | Author: Engin Kapan | Rating: 2 | Category: menu | Comment: Something strange came out of the ice cream; the teas are stale and boiled; and you have to say an order two or three times; I definitely don't recommend it; it's a pity for your money.,reasonable_comment
Business: Mado | Author: Muhammet Ay | Rating: 4 | Category: taste | Comment: The address of quality. The service should be a little faster.,reasonable_comment
Business: Mado | Author: Gokhan Basturk | Rating: 3 | Category: indoor_atmosphere | Comment: Unfortunately; the sorbet desserts are not satisfactory. The air conditioners are not working. It's a humid environment. I hope they fix it.,reasonable_comment
Business: Classic Thai | Author: Miley Sinus | Rating: 5 | Category: outdoor_atmosphere | Comment: Love this restaurant; thai style and good taste. Clean and good service.. Recommended !,reasonable_comment
Business: Classic Thai | Author: Merve Sever | Rating: 3 | Category: taste | Comment: I loved the ambiance; welcome and service. We ate pineapple; spicy shrimp; chicken noodles; and chicken pie. A little pricey but nice place.,reasonable_comment
Business: Classic Thai | Author: Abdullah Eser | Rating: 4 | Category: indoor_atmosphere | Comment: You can taste different flavors on the menus. It's a bit of an expensive place. The waiters are nice.,reasonable_comment
Business: Classic Thai | Author: Dogan Akyel | Rating: 5 | Category: menu | Comment: Amazing flavors!,reasonable_comment
Business: Classic Thai | Author: Kadir Sandal | Rating: 5 | Category: outdoor_atmosphere | Comment: Ambiance were pretty good.,reasonable_comment
Business: Classic Thai | Author: Hamad Almuftad | Rating: 3 | Category: outdoor_atmosphere | Comment: I like thailand foods but not like here ones.,reasonable_comment
Business: Classic Thai | Author: Ebru Sakar | Rating: 5 | Category: indoor_atmosphere | Comment: The food is very good; the employees are very good and smiling. Prices are very reasonable compared to Asian cuisines. I will come here often.,reasonable_comment
Business: Classic Thai | Author: Maria Taison | Rating: 4 | Category: taste | Comment: We’ve had a great dinner at this restaurant. The food was delicious; well prepared and nicely seasoned. I did not know much about Thai cuisine; but I enjoyed the meal very much. Plus the atmosphere of the place is relaxing; staff nice and friendly and prices pretty moderate. Perfect spot to eat out with friends in the center of Istanbul. Would love to come back again!,reasonable_comment
Business: Classic Thai | Author: Alev Ozturk | Rating: 5 | Category: menu | Comment: Although far easts foods suits my taste; Tom Yum soup was very aromatic and different; I didn't like it.,reasonable_comment
Business: Classic Thai | Author: Theodore Rano | Rating: 1 | Category: indoor_atmosphere | Comment: The waiters took care of me. That's why I left the restaurant before I could order.,rants
Business: Classic Thai | Author: Degen Hill | Rating: 4 | Category: taste | Comment: Egg dish was super salty. Beef with veggies was really good. A bit on the pricier side compared with local Turkish food; but when your Thai GF wants a taste of home; hard to argue over price.,reasonable_comment
Business: Inegol Restaurant | Author: Muhammet Uygun | Rating: 5 | Category: outdoor_atmosphere | Comment: The staff is very nice. The food is quite delicious.,reasonable_comment
"Business: Inegol Restaurant | Author: Mehmet Cakir | Rating: 5 | Category: indoor_atmosphere | Comment: The environment is nice, the food is delicious, the employees are polite. We ate meatballs in İnegöl. the manti were great.",reasonable_comment
Business: Inegol Restaurant | Author: Burak Yilmaz | Rating: 1 | Category: menu | Comment: It's an expensive restaurant.,reasonable_comment
Business: Inegol Restaurant | Author: Aysenur Celik | Rating: 4 | Category: taste | Comment: I especially recommend wedding soup; stuffed meatballs; manti and Inegöl meatballs.,reasonable_comment
Business: Inegol Restaurant | Author: Murat Gul | Rating: 5 | Category: indoor_atmosphere | Comment: Local dishes and soups are nice.,reasonable_comment
Business: Inegol Restaurant | Author: Erkan Yilmaz | Rating: 3 | Category: outdoor_atmosphere | Comment: I did not recommend. Bad service.,reasonable_comment
Business: Inegol Restaurant | Author: Selim Burusuk | Rating: 4 | Category: menu | Comment: The place is beautiful; the food sucks. Also expensive.,reasonable_comment
Business: Inegol Restaurant | Author: Selman Genc | Rating: 5 | Category: taste | Comment: We came because the comments were good; we did not regret it. I recommend the beef tenderloin. Home baklava is also very tasty; prices are reasonable.,reasonable_comment
Business: Inegol Restaurant | Author: Huseyin Demirel | Rating: 2 | Category: indoor_atmosphere | Comment: Delicious food; but their toilets are filthy. That's why I'm deducting points.,reasonable_comment
Business: Inegol Restaurant | Author: Cenk Ozmercan | Rating: 4 | Category: outdoor_atmosphere | Comment: Famous and delicious meatballs.,reasonable_comment
Business: Inegol Restaurant | Author: Osman Korkmaz | Rating: 1 | Category: taste | Comment: The food is delicious; but we waited 1 hour after ordering and we were extremely hungry.,reasonable_comment
Business: Karakoy Lokantasi | Author: Baris Efe | Rating: 5 | Category: menu | Comment: I ate Hünkar Begendi and cherry pudding. Both were legends. The meat of Hünkar Begendi was tender.,reasonable_comment
Business: Karakoy Lokantasi | Author: Soykan Ozdemir | Rating: 5 | Category: indoor_atmosphere | Comment: It has been wonderfully designed in its new location in Karaköy. It's gorgeous inside. Soundproofing I guess. The waiters are very interested and approaching with a smile. The appetizers and great service were very successful. Thanks.,reasonable_comment
Business: Karakoy Lokantasi | Author: Alper Uner | Rating: 5 | Category: taste | Comment: A classy place in Karaköy with its white cloth and good service. Liver lovers should definitely try the liver pan.,reasonable_comment
Business: Karakoy Lokantasi | Author: Yavuz Parla | Rating: 4 | Category: outdoor_atmosphere | Comment: The location is nice; the menus are varied; the appetizers are delicious; the prices are a little high.,reasonable_comment
Business: Karakoy Lokantasi | Author: Oncu Guyer | Rating: 5 | Category: menu | Comment: Excellent appetizers; great atmosphere; acceptable prices.,reasonable_comment
Business: Karakoy Lokantasi | Author: Ece Oztunc | Rating: 3 | Category: taste | Comment: The place was too noisy. We didn't really enjoy the food in this mess.,reasonable_comment
Business: Karakoy Lokantasi | Author: Pelin Kuzey | Rating: 3 | Category: indoor_atmosphere | Comment: Some of the seafood starters are successful. Appetizers are small in portion size for one person. Salads do not meet expectations.,reasonable_comment
Business: Karakoy Lokantasi | Author: Mevlut Sahin | Rating: 5 | Category: outdoor_atmosphere | Comment: Awesome place!,reasonable_comment
"Business: Karakoy Lokantasi | Author: Burak Tuzel | Rating: 3 | Category: taste | Comment: I can't say anything negative about the place, the ambiance; the staff; the richness of the food; the appetizers; the taste and the presentation; it's just perfect.. But I'm giving 3 points because it's a very expensive place.",reasonable_comment
Business: Karakoy Lokantasi | Author: Merve Onder | Rating: 1 | Category: indoor_atmosphere | Comment: We were not satisfied with the service at all. I ordered wine and it came with a little bit of wine in a regular glass.,reasonable_comment
Business: Karakoy Lokantasi | Author: Filiz Goksever | Rating: 5 | Category: outdoor_atmosphere | Comment: Yummy yummy! Delicious!,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Mahmut Demir | Rating: 5 | Category: taste | Comment: The treats and the food were really delicious; each of them was not one of those places that would cause you to come to the place and leave unhappy.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Emre Abalak | Rating: 5 | Category: outdoor_atmosphere | Comment: We came up with the suggestion; everything was very nice.Especially Koksal; who was in the safe; was so interested. Thank you so much for everything.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Hayrullah Unal | Rating: 3 | Category: taste | Comment: Although it is not as much as an urfa; it is the only place that can eat liver under samsun conditions. Appetizers can be improved. There should definitely be green mint next to the liver; arugula does not suit the liver.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Serdar Yildirim | Rating: 1 | Category: indoor_atmosphere | Comment: The parking area is large; valet service is offered. The welcome at the entrance is good. Attention should be paid to order and cleanliness.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Koksal Kok | Rating: 4 | Category: menu | Comment: The employees are friendly. The prices are also very reasonable according to the food provided. I can call it the first choice in Samsun.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Onur Uzun | Rating: 4 | Category: menu | Comment: The place is quite big; the employees are interested and friendly; this is 2.development 5 skewers and buttermilk cost 105 tl I liked the price as appropriate.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Gokhan Guzel | Rating: 5 | Category: taste | Comment: Its breakfast is really very good. I would like to especially point out that you do not need to go to Cakalli for Menemen; you can eat the most delicious here. I really like the fried egg too.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Mutlu Inac | Rating: 2 | Category: indoor_atmosphere | Comment: They've reduced the menus so much that you can't get enough. The service was over.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Halit Albayrak | Rating: 3 | Category: outdoor_atmosphere | Comment: There are a lot of appetizers; the service is fast and the employees are interested; there is a lot of liver servings; but I couldn't catch the taste I wanted; the prices are a little high.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Hulya Bezci | Rating: 5 | Category: indoor_atmosphere | Comment: The staff is extremely interested; the taste is already a very good place. It is recommended.,reasonable_comment
Business: Mersinli Cigerci Apo | Author: Levent Sun | Rating: 2 | Category: indoor_atmosphere | Comment: The food wasn't bad; we got tired of constantly asking for lavash bread; the liver; until the bread came to the table it became like ice.,reasonable_comment
Business: Baskent Aspava | Author: Serdar Soylu | Rating: 5 | Category: outdoor_atmosphere | Comment: It is a great place for Samsun. The taste; the treats; the semolina dessert with ice cream that comes after the meal; the variety of the menu; the attention and politeness of the waiters are very good.,reasonable_comment
Business: Baskent Aspava | Author: Ibrahim Genc | Rating: 3 | Category: taste | Comment: We went to Iftar; especially they praised the appetizers and treats very much; but as can be seen from the photo; it's not good at all. It was an incredible crowd.,reasonable_comment
Business: Baskent Aspava | Author: Emine Cinar | Rating: 4 | Category: menu | Comment: It's delicious; fast and has friendly staff. Although the price seems a little expensive; it meets this with unlimited tea; dessert service and appetizers.,reasonable_comment
Business: Baskent Aspava | Author: Murat Caliskan | Rating: 1 | Category: menu | Comment: The place is nice; the employees are good. The food is delicious but the human pilfering for extra charge caused me to give it 1 point.,reasonable_comment
Business: Baskent Aspava | Author: Burak Ak | Rating: 4 | Category: taste | Comment: Congratulations; everything was very nice and attentive. The treats were too much for the number of people. Cacik is given in aspava in Ankara; this can also be included in the treats; I can say this in addition.,reasonable_comment
Business: Baskent Aspava | Author: Melike Erdem | Rating: 2 | Category: taste | Comment: The prices were in the 120-140 range. I didn't like Lahmacun. The appetizers were nice.,reasonable_comment
Business: Baskent Aspava | Author: Metehan Naz | Rating: 4 | Category: indoor_atmosphere | Comment: Every time I go; the prices change; I don't like it. But even for the treats; you can go; which comes as many appetizers; tea; etc. as you want.,reasonable_comment
Business: Baskent Aspava | Author: Taner Gurel | Rating: 3 | Category: indoor_atmosphere | Comment: We went for dinner. after 10 minutes; they said do you want meatball; we bought 1 piece; we asked for an account of 32TL; then they reflected it to the account; they put water in the glasses unannounced; they wrote 20TL to the 1.5 liter water on the table. They're not supposed to do it this way.,reasonable_comment
Business: Baskent Aspava | Author: Gun Oksay | Rating: 2 | Category: outdoor_atmosphere | Comment: The sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant.,reasonable_comment
Business: Baskent Aspava | Author: Bulent Ozengin | Rating: 1 | Category: indoor_atmosphere | Comment: Very; very expensive extravagant prices. One lahmacun is 85 TL. They charge 25 TL for a glass of buttermilk. All the intertwined tables are almost adjacent.,reasonable_comment
Business: Baskent Aspava | Author: Cagla Arslan | Rating: 5 | Category: taste | Comment: I ate closed doner pita pita were very tasty. Iskender was beautiful. There is a playground for children. Great on treats.,reasonable_comment
Business: Sini Mugla | Author: Amine Caliskan | Rating: 4 | Category: menu | Comment: Prices are reasonable; foods were delicious.,reasonable_comment
"Business: Sini Mugla | Author: Ipek Cicek | Rating: 1 | Category: indoor_atmosphere | Comment: The place was full of flies and one of them fell into my food. When I asked for my meal to be changed,; they refused.",reasonable_comment
Business: Sini Mugla | Author: Yunus Mutlu | Rating: 4 | Category: taste | Comment: The atmosphere was spacious and the waiters were nice. The meals were very delicious... the prices were reasonable; but the portions were small.,reasonable_comment
Business: Sini Mugla | Author: Sevgi Kizilirmak | Rating: 5 | Category: outdoor_atmosphere | Comment: The food is super delicious; I especially recommend the fig dessert. Service personnel interest and hygiene were also high.,reasonable_comment
Business: Sini Mugla | Author: Yusuf Serin | Rating: 3 | Category: outdoor_atmosphere | Comment: Dirty plates; Waiters was surly.,reasonable_comment
Business: Sini Mugla | Author: Gulden Ulualp | Rating: 5 | Category: taste | Comment: The meals were delicious. Service is fast; transportation is easy; staff is friendly. Prices are quite reasonable.,reasonable_comment
Business: Sini Mugla | Author: Sibel Salis | Rating: 1 | Category: indoor_atmosphere | Comment: The waiters are scruffy so we didn't feel comfortable eating. The hygiene of the place was also bad.,reasonable_comment
Business: Sini Mugla | Author: Soner Tufekci | Rating: 5 | Category: outdoor_atmosphere | Comment: Great ambiance!,reasonable_comment
Business: Sini Mugla | Author: Kadir Hurok | Rating: 4 | Category: taste | Comment: Salad was great; appetizers were good. The degree of cooking of the meat was good. Also the toilets were very clean.,reasonable_comment
Business: Sini Mugla | Author: Sukru Ardic | Rating: 3 | Category: menu | Comment: Portions were small but expensive.,reasonable_comment
Business: Sini Mugla | Author: Mehmet Soybilge | Rating: 5 | Category: indoor_atmosphere | Comment: The satisfying menu of local dishes; the taste of the food and the interest of the employees are very good. The advantage is that it is on the road and has its own parking lot.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Emrah Sozen | Rating: 5 | Category: outdoor_atmosphere | Comment: Everything was excellent; especially sea foods!,reasonable_comment
Business: Fikret Balik Restaurant | Author: Can Ocakli | Rating: 5 | Category: taste | Comment: Bosphorus Salad; Shrimp Cizlama were really successful. Orders came to my table quickly.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Tarik Esdik | Rating: 5 | Category: indoor_atmosphere | Comment: I am a regular at this place; and I love it as a family The food is fantastic; the fish are great!,reasonable_comment
Business: Fikret Balik Restaurant | Author: Ozge Askan | Rating: 3 | Category: menu | Comment: Food was a little expensive but it is ok.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Tarik Miroglu | Rating: 4 | Category: outdoor_atmosphere | Comment: Clean place; the service is good; Prices are not very cheap. generally the Arabs are leaving; locals are also present. Service is fast.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Hilal Ozden | Rating: 4 | Category: taste | Comment: Portions were quite adequate. Along with your meal comes multiple and delicious appetizers. Seasonal salad was also delicious; vegetables were fresh.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Samet Cevik | Rating: 5 | Category: indoor_atmosphere | Comment: A restaurant where you can eat amazing seafood in a great atmosphere in Bursa. Its taste will really surprise you. I would like to remind you that there is no Alcohol in the restaurant. Bon appetit now!,reasonable_comment
Business: Fikret Balik Restaurant | Author: Mustafa Karaarslan | Rating: 1 | Category: menu | Comment: Expensive place.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Munevver Demir | Rating: 3 | Category: indoor_atmosphere | Comment: We ordered a soup and a portion of haddock. The bread was great; the eggplant paste was also very good. The soup was delicious; the haddock was delicious.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Sefa Dalan | Rating: 5 | Category: taste | Comment: The environment is decent; the service is fast and clean. The interior is spacious; the waiters are knowledgeable and respectful.,reasonable_comment
Business: Fikret Balik Restaurant | Author: Volkan Kamadan | Rating: 5 | Category: outdoor_atmosphere | Comment: The assortment is exceptionally good. Fish and accompanying appetizers are very diverse and sufficient. Everything was fresh.,reasonable_comment
Business: Kocak Baklava | Author: Huseyin Ozcalkap | Rating: 4 | Category: indoor_atmosphere | Comment: The place was nice; but be aware of an expensive place.,reasonable_comment
Business: Kocak Baklava | Author: Sukru Arici | Rating: 4 | Category: outdoor_atmosphere | Comment: The flavors are still fabulous; Prices may change according to the conditions of the day. But the taste is always great.,reasonable_comment
Business: Kocak Baklava | Author: Sabahat Yilmaz | Rating: 4 | Category: taste | Comment: Their desserts were really good and tasty but the prices were high.,reasonable_comment
Business: Kocak Baklava | Author: Turgay Ogutlu | Rating: 5 | Category: menu | Comment: We ate an excellent baklava. But the price wasn't perfect.,reasonable_comment
Business: Kocak Baklava | Author: Cem Baba | Rating: 3 | Category: indoor_atmosphere | Comment: Gaziantep was one of the cities we visited during our trip to Southeast Anatolia. We decided to eat baklava from Kocak Baklava. It is the number ten place for me with its understanding of both quality and service. When I come to Gaziantep again; I want to stop by here again and eat this baklava again.,reasonable_comment
Business: Kocak Baklava | Author: Burhan Bilge | Rating: 1 | Category: outdoor_atmosphere | Comment: The waiters were extremely indifferent. We asked for peanuts to taste and they added it to the account. However; the head office was very good.,reasonable_comment
Business: Kocak Baklava | Author: Sadrettin Guner | Rating: 5 | Category: taste | Comment: The staff; the dessert; the place; the ambiance; everything is very nice. It was the best baklava I have ever eaten in my life!,reasonable_comment
Business: Kocak Baklava | Author: Sedat Demir | Rating: 5 | Category: indoor_atmosphere | Comment: Nice ambiance; tasty and crispy baklava and sobiyet.,reasonable_comment
Business: Kocak Baklava | Author: Asude Guner | Rating: 5 | Category: menu | Comment: Great and tasty baklava!,reasonable_comment
Business: Kocak Baklava | Author: Cagdas Emeklioglu | Rating: 1 | Category: outdoor_atmosphere | Comment: They even charge for treats!,reasonable_comment
Business: Kocak Baklava | Author: Mutafa Ay | Rating: 4 | Category: taste | Comment: Even though we went late; the desserts were still fresh and delicious. The employees were also very warm and interested.,reasonable_comment
Business: Kadineli | Author: Ali Sahin | Rating: 4 | Category: indoor_atmosphere | Comment: It's a women-only business. Staff and service are fine. Ambiance and design was good. Food options were few.,reasonable_comment
Business: Kadineli | Author: Meral Tanay | Rating: 5 | Category: outdoor_atmosphere | Comment: There are only female employees. The food is great; the price is quite reasonable and the place is very clean.,reasonable_comment
Business: Kadineli | Author: Ersin Yaynık | Rating: 2 | Category: menu | Comment: There is little variety of food on the menu. Also; the food on the menu is not very tasty.,reasonable_comment
Business: Kadineli | Author: Hamza Simsek | Rating: 2 | Category: taste | Comment: I think the flavors of the place are overrated. Prices are also normal.,reasonable_comment
Business: Kadineli | Author: Duygu Yesil | Rating: 5 | Category: indoor_atmosphere | Comment: First of all; everything on the menu we tasted was quite delicious. The service was fast; the employees were very friendly.,reasonable_comment
Business: Kadineli | Author: Basak Kaymak | Rating: 5 | Category: outdoor_atmosphere | Comment: Delicious!,reasonable_comment
Business: Kadineli | Author: Ismail Arikan | Rating: 5 | Category: taste | Comment: A decent place where you can taste local dishes in Cappadocia. You can even go just to try the stuffed zucchini flowers.,reasonable_comment
Business: Kadineli | Author: Selda Latifoglu | Rating: 4 | Category: taste | Comment: It is a business that has exactly price performance products. You are eating home-cooked meals in a quiet; spacious and decent place with the service of friendly ladies.,reasonable_comment
Business: Kadineli | Author: Furkan Barkin | Rating: 3 | Category: menu | Comment: Don't raise your expectations too much about the food; they tasted normal.,reasonable_comment
Business: Kadineli | Author: Eyup Sayar | Rating: 5 | Category: indoor_atmosphere | Comment: If you want to eat delicious home-cooked meals at an affordable price; definitely stop by during your visit to Cappadocia. The employees are kind and concerned. The environment is nice.,reasonable_comment
Business: Kadineli | Author: Yasin Vanlioglu | Rating: 4 | Category: outdoor_atmosphere | Comment: Service was great. Recommend and thank you!,reasonable_comment
Business: Anzelha | Author: Yunus Emre | Rating: 3 | Category: taste | Comment: We had good food in terms of taste; but the portions were small.,reasonable_comment
Business: Anzelha | Author: Saliha Senyildiz | Rating: 4 | Category: menu | Comment: Treats are good; but I did not find the menu very extensive.,reasonable_comment
Business: Anzelha | Author: Papatya Kirca | Rating: 1 | Category: indoor_atmosphere | Comment: Very bad customer satisfaction. The prices are so insane.,reasonable_comment
Business: Anzelha | Author: Erhan Murat | Rating: 5 | Category: outdoor_atmosphere | Comment: A good kebab place. The meat is very good; tasty; the meat is well cooked. The treats are sufficient and tasty.,reasonable_comment
Business: Anzelha | Author: Feyza Yilmaz | Rating: 4 | Category: taste | Comment: It was delicious. Interest and kindness are good. But it was expensive.,reasonable_comment
Business: Anzelha | Author: Abdullah Kartal | Rating: 3 | Category: indoor_atmosphere | Comment: Expensive.,reasonable_comment
Business: Anzelha | Author: Derya Kulbas | Rating: 4 | Category: menu | Comment: The attention of the waiters to us was very nice. In addition; it felt pleasant to eat the hot meats.,reasonable_comment
Business: Anzelha | Author: Recep Akdag | Rating: 5 | Category: outdoor_atmosphere | Comment: Staff greeted with a smile at the door. The atmosphere was very nice. Delicious appetizers arrived before the meal.,reasonable_comment
Business: Anzelha | Author: Burhanettin Ineri | Rating: 5 | Category: indoor_atmosphere | Comment: Everyone is smilingİ the food is delicious. Great place; I recommend it.,reasonable_comment
Business: Anzelha | Author: Irfan Esen | Rating: 2 | Category: taste | Comment: The treats weren't enough. Also; as you can see in the photo; my food came a little burnt.,reasonable_comment
Business: Anzelha | Author: Isa Arapoglu | Rating: 5 | Category: outdoor_atmosphere | Comment: Thank you for providing quality service in a luxury venue.,reasonable_comment
Business: Akpinar Restaurant | Author: Ahmet Mundi | Rating: 5 | Category: menu | Comment: Great service and reasonable prices. Recommend!,reasonable_comment
Business: Akpinar Restaurant | Author: Gulcan Kaya | Rating: 1 | Category: taste | Comment: We ordered a mixed breakfast for 3 people and they brought it for 2 people. Service quality is very low.,reasonable_comment
Business: Akpinar Restaurant | Author: Mustafa Unal | Rating: 1 | Category: outdoor_atmosphere | Comment: Interest in Turkish customers was very low. All waiters were taking care of arab customers.,rants
Business: Akpinar Restaurant | Author: Sibel Sarayli | Rating: 4 | Category: indoor_atmosphere | Comment: Location view is great. We ate meatballs and kuymak; it was nice. We thought that the dessert and samovar that followed was a treat; but I guess it wasn't.,reasonable_comment
Business: Akpinar Restaurant | Author: Hulya Biricik | Rating: 4 | Category: outdoor_atmosphere | Comment: We came across a slightly expensive menu with a magical view overlooking the lake and the Black Sea.,reasonable_comment
Business: Akpinar Restaurant | Author: Ertan Yilmaz | Rating: 1 | Category: taste | Comment: The view is beautiful. The food was very bad.,reasonable_comment
Business: Akpinar Restaurant | Author: Bayram Urkek | Rating: 4 | Category: outdoor_atmosphere | Comment: A restaurant with a beautiful view. It was nice to have breakfast with this view. The only problem was that the place was a little dirty.,reasonable_comment
Business: Akpinar Restaurant | Author: Selim Cukur | Rating: 5 | Category: indoor_atmosphere | Comment: Service is fast and friendly. Breakfast for 3 people is 140 TL; so prices are reasonable.,reasonable_comment
Business: Akpinar Restaurant | Author: Abdurrahman Alnahdi | Rating: 5 | Category: menu | Comment: Nice foods; nice interest!,reasonable_comment
Business: Akpinar Restaurant | Author: Tugce Ozkan | Rating: 3 | Category: taste | Comment: Food tasted delicious but some of the lamb chops were undercooked. Meatballs were also undercooked. It's a bit of an expensive restaurant.,reasonable_comment
Business: Akpinar Restaurant | Author: Ismail Ceylan | Rating: 5 | Category: outdoor_atmosphere | Comment: Its meatballs were good. What they served on the side was also good.,reasonable_comment
Business: Kebabci Mahmut | Author: Erdem Bulut | Rating: 5 | Category: indoor_atmosphere | Comment: We encountered a unique presentation. The prices are a little higher than the standard; but when you see the presentation and the quality of the food; you realize it's worth it.,reasonable_comment
Business: Kebabci Mahmut | Author: Ali Selcik | Rating: 3 | Category: taste | Comment: Unnecessarily expensive; the Arab is addressing the tourist. good taste.,reasonable_comment
Business: Kebabci Mahmut | Author: Ibrahim Tuncer | Rating: 5 | Category: outdoor_atmosphere | Comment: Perfect; a relaxing space. Quality and delicious food.,reasonable_comment
Business: Kebabci Mahmut | Author: Murat Ak | Rating: 3 | Category: menu | Comment: Not bad. Service was ok.,reasonable_comment
Business: Kebabci Mahmut | Author: Ahmet Yildirim | Rating: 5 | Category: taste | Comment: The products are good but quite expensive. The place is more interested in tourists.,reasonable_comment
Business: Kebabci Mahmut | Author: Mahmut Terim | Rating: 2 | Category: taste | Comment: The venue is the track and they didn't care about me.,rants
Business: Kebabci Mahmut | Author: Erol Tutkun | Rating: 5 | Category: outdoor_atmosphere | Comment: All the food that came to the table was very high quality and delicious. I recommend it to everyone.,reasonable_comment
Business: Kebabci Mahmut | Author: Selin Yilmazer | Rating: 4 | Category: outdoor_atmosphere | Comment: Affordable prices. Recommend.,reasonable_comment
Business: Kebabci Mahmut | Author: Okan Hosten | Rating: 5 | Category: taste | Comment: You can find different tastes. It is open until late at night and serves with nice service.,reasonable_comment
Business: Kebabci Mahmut | Author: Abdullah Halil | Rating: 3 | Category: menu | Comment: Amazing foods but expensive.,reasonable_comment
Business: Kebabci Mahmut | Author: Devrim Demirkan | Rating: 4 | Category: outdoor_atmosphere | Comment: A must try place. It is possible to become addicted afterward.,reasonable_comment
Business: J Burber | Author: Halit Kerim | Rating: 4 | Category: indoor_atmosphere | Comment: Hamburger buns are fresh; The patties are soft and delicious. Their special sauces are delicious; It adds a nice flavor to the burger.,reasonable_comment
Business: J Burber | Author: Selen Guler | Rating: 3 | Category: taste | Comment: I tried the orient burger and cheesburger. Oriental burger was good; but nothing to exaggerate as described. King crab was okay; it felt like I was eating dough balls rather than crab. Mayonnaise was not good.,reasonable_comment
Business: J Burber | Author: Emre Aslan | Rating: 4 | Category: menu | Comment: The hamburger patty is very small; but it is very tasty and different with its unique sauce and bread. It was not pleasant that there were no potatoes in the menu.,reasonable_comment
Business: J Burber | Author: Burak Sunger | Rating: 5 | Category: outdoor_atmosphere | Comment: The hamburger patties and sauce were very good. I think their mayonnaise is fabricated mayonnaise; It would be tastier if they made it themselves.,reasonable_comment
Business: J Burber | Author: Okan Bayindir | Rating: 4 | Category: indoor_atmosphere | Comment: Really delicious burgers. The ketchup sauce they make is excellent. The point I want to criticize is the low grammage of the hamburger.,reasonable_comment
Business: J Burber | Author: Cenk Gural | Rating: 5 | Category: taste | Comment: Really delicious burger. I would recommend it to everyone. Thanks to the smiling staff.,reasonable_comment
Business: J Burber | Author: Koray Erdivanli | Rating: 3 | Category: outdoor_atmosphere | Comment: The taste of hamburgers is not as good as exaggerated. It's also an expensive restaurant.,reasonable_comment
Business: J Burber | Author: Babursah Tugrul | Rating: 5 | Category: indoor_atmosphere | Comment: The popular boutique burger restaurant of the street. bread; sauce and meatballs are very nice. Thank you.,reasonable_comment
Business: J Burber | Author: Kadir Beytut | Rating: 5 | Category: menu | Comment: We tried the Rib Burger and the Cheese Burger. They put cheddar cheese in the burger instead of cheddar. This idea seemed a little different to me. The sauce inside the ribs is a little sweet. It's a different flavor.,reasonable_comment
Business: J Burber | Author: Ilke Cakmakoglu | Rating: 4 | Category: taste | Comment: Burgers and fries were delicious. Burger meat came well cooked; I suggest you eat it medium cooked. The sauces are quite different and nice; you should definitely try it.,reasonable_comment
Business: J Burber | Author: Mete Yazgic | Rating: 1 | Category: outdoor_atmosphere | Comment: Too expensive; I can cook better. Also; ambiance of the restaurant is old.,reasonable_comment
Business: Popeyes | Author: Ferhat Bascil | Rating: 3 | Category: indoor_atmosphere | Comment: Prices are reasonable; chickens are delicious; but what is on the menu is not real. They do not serve the same food as the menu.,reasonable_comment
Business: Popeyes | Author: Melisa Sen | Rating: 1 | Category: taste | Comment: My order was missing sauce; missing desert; missing onion rings; fries were cold and stale; fried legs were stale. What a disgrace!,reasonable_comment
Business: Popeyes | Author: Mirac Kilic | Rating: 1 | Category: menu | Comment: They got my order wrong and got into an argument with me. You are disgusting! Terrible service; mismanagement.,rants
